material_id,formula,e_above_hull,formation_energy_per_atom
mp-31286,"{'K': 3.0, 'Bi': 1.0}",0.0,-0.3803068116666666
mp-31288,"{'La': 5.0, 'I': 1.0, 'Pb': 3.0}",0.0,-0.7652604058333341
mp-31303,"{'Se': 3.0, 'Pr': 4.0, 'N': 2.0}",0.0,-1.7954112328379168
mp-31348,"{'Sc': 2.0, 'In': 1.0}",0.0,-0.3843774616666664
mp-31363,"{'Ta': 1.0, 'K': 2.0, 'Cl': 6.0}",0.00908611717592489,-1.9969365277288893
mp-31387,"{'Pd': 1.0, 'Er': 1.0, 'Ga': 1.0}",0.0,-0.9058002349999996
mp-31405,"{'Al': 1.0, 'Si': 6.0, 'Mg': 4.0}",0.1957033227272724,0.10852668090909066
mp-31408,"{'Al': 4.0, 'O': 15.0, 'B': 6.0}",0.0,-3.0989540011499983
mp-31411,"{'Al': 8.0, 'Th': 1.0, 'Cr': 4.0}",0.007134416307692959,-0.20650267461538452
mp-31412,"{'Au': 1.0, 'Pr': 1.0, 'Sn': 1.0}",0.0,-0.8333128616666668
mp-31413,"{'Au': 1.0, 'Sn': 1.0, 'Tb': 1.0}",0.0,-0.8309387338888884
mp-31414,"{'Au': 1.0, 'Dy': 1.0, 'Sn': 1.0}",0.0,-0.8217174016666671
mp-31416,"{'Ta': 1.0, 'Ho': 3.0, 'O': 7.0}",0.0,-3.895215342159091
mp-31419,"{'La': 1.0, 'Sb': 5.0, 'O': 12.0}",0.0,-2.2012335384722226
mp-31421,"{'Pr': 1.0, 'Sn': 1.0, 'Ag': 1.0}",0.0,-0.6255923666666661
mp-31426,"{'In': 1.0, 'Ho': 1.0, 'Ni': 1.0}",0.0,-0.512748084444444
mp-31441,"{'Ir': 1.0, 'Li': 2.0, 'Ga': 1.0}",0.0,-0.4210777237499999
mp-31443,"{'In': 1.0, 'Ir': 1.0, 'Li': 2.0}",0.0,-0.28134192500000044
mp-31451,"{'Zr': 1.0, 'Bi': 1.0, 'Co': 1.0}",0.0,-0.424373195
mp-31454,"{'Ta': 1.0, 'Ru': 1.0, 'Sb': 1.0}",0.0,-0.3845612616666661
mp-31457,"{'Zr': 1.0, 'Ru': 1.0, 'Sb': 1.0}",0.0,-0.566962885
mp-31460,"{'Nb': 1.0, 'Sb': 1.0, 'Co': 1.0}",0.017820117631578647,-0.2042446249999988
mp-31469,"{'Hf': 5.0, 'Sn': 3.0, 'Cu': 1.0}",0.0,-0.3810086911111104
mp-31474,"{'Hg': 7.0, 'Rb': 2.0}",0.0,-0.2242912577777778
mp-31509,"{'In': 1.0, 'Ba': 1.0}",0.0,-0.4286650050000005
mp-3155,"{'Sc': 3.0, 'Fe': 1.0, 'C': 4.0}",0.0,-0.4344831343750002
mp-3159,"{'Al': 2.0, 'Cd': 1.0, 'Se': 4.0}",0.0,-0.8143036049107144
mp-316,"{'V': 1.0, 'Mn': 1.0}",0.0,-0.28793216068965505
mp-3161,"{'Li': 1.0, 'Al': 1.0, 'Si': 1.0}",0.0,-0.21673430666666665
mp-31623,"{'Ca': 2.0, 'O': 3.0, 'Co': 1.0}",0.18139808583333214,-2.4774618714583343
mp-31625,"{'Re': 1.0, 'O': 6.0, 'Cr': 2.0}",0.04151850444444349,-2.2210544825
mp-31629,"{'Ta': 2.0, 'O': 6.0, 'Cr': 1.0}",0.0,-3.0629689430555564
mp-31851,"{'Fe': 4.0, 'Ca': 1.0, 'O': 6.0}",0.01965593522727005,-2.067862016136365
mp-31898,"{'Fe': 1.0, 'K': 3.0, 'O': 2.0}",0.05185087740384642,-1.3016547908333334
mp-31900,"{'Ta': 1.0, 'Mn': 2.0, 'O': 3.0}",1.0029790729568404,-1.3371829430714353
mp-3194,"{'Al': 3.0, 'Si': 2.0, 'Tb': 2.0}",0.0,-0.5518962190476197
mp-3197,"{'Pd': 1.0, 'Al': 1.0, 'Tb': 1.0}",0.009165303055555185,-0.8753591099999996
mp-31983,"{'Se': 2.0, 'Mn': 1.0, 'O': 6.0}",0.0,-1.4378515763363124
mp-3200,"{'O': 7.0, 'Lu': 2.0, 'Ti': 2.0}",0.021506787727272325,-3.798870140189394
mp-32006,"{'Mg': 1.0, 'O': 4.0, 'Mn': 2.0}",0.0,-2.3427546170969458
mp-32046,"{'K': 2.0, 'O': 7.0, 'Mo': 2.0}",0.0,-2.2204206121590917
mp-3205,"{'C': 1.0, 'Ca': 1.0, 'O': 3.0}",0.16979925200000778,-2.5340093585000005
mp-32096,"{'Tl': 1.0, 'O': 17.0, 'Mo': 6.0}",0.009289092678580245,-2.00339034046875
mp-3228,"{'S': 1.0, 'Hg': 1.0, 'O': 4.0}",0.0,-1.5984284123437504
mp-32308,"{'Ta': 2.0, 'Ni': 1.0, 'O': 6.0}",0.0,-2.8449725186111112
mp-3237,"{'F': 4.0, 'Na': 2.0, 'Cu': 1.0}",0.0,-2.5128182163942863
mp-32500,"{'V': 2.0, 'Mg': 2.0, 'O': 7.0}",0.0,-2.6962293017045456
mp-32535,"{'W': 1.0, 'I': 3.0, 'O': 1.0}",0.037547480500000674,-0.5721609492500008
mp-3263,"{'S': 1.0, 'U': 1.0, 'O': 1.0}",0.0,-2.842307246770833
mp-32686,"{'O': 2.0, 'Co': 1.0}",0.02068371916666667,-1.1170536291666655
mp-3274,"{'Pd': 1.0, 'Ni': 1.0, 'Ge': 1.0}",0.0,-0.4654590733333326
mp-3292,"{'Tb': 1.0, 'Si': 2.0, 'Co': 2.0}",0.0,-0.8228565133333333
mp-3307,"{'S': 1.0, 'Ba': 1.0, 'O': 4.0}",0.13206465416666724,-2.7016591948437507
mp-3319,"{'Mg': 1.0, 'O': 4.0, 'Rh': 2.0}",0.010822720357141158,-1.6624245107142852
mp-3335,"{'Sm': 2.0, 'Ti': 2.0, 'O': 7.0}",0.009799790909063688,-3.7424154360984856
mp-3346,"{'Zr': 1.0, 'Ho': 1.0, 'Sb': 1.0}",0.0,-0.7915114083333327
mp-3378,"{'Hf': 1.0, 'O': 3.0, 'Sr': 1.0}",0.0,-3.83123969725
mp-3379,"{'F': 5.0, 'K': 2.0, 'Sb': 1.0}",0.002918352083332465,-2.94104027199375
mp-3398,"{'Ho': 2.0, 'Pb': 1.0, 'Ni': 2.0}",0.0,-0.5222821579999994
mp-34,{'Si': 1.0},0.3039139799999999,0.3039139799999999
mp-3408,"{'Al': 1.0, 'Ce': 1.0, 'O': 3.0}",0.003793031000046909,-3.6169886447500006
mp-3411,"{'Tl': 1.0, 'Se': 3.0, 'Mo': 3.0}",0.0,-0.4795399215401791
mp-3415,"{'Ru': 2.0, 'Si': 2.0, 'Yb': 1.0}",0.0,-0.8110658979999996
mp-3419,"{'Au': 1.0, 'F': 4.0, 'Rb': 1.0}",0.0,-2.086460595793333
mp-3437,"{'Ce': 1.0, 'Si': 2.0, 'Co': 2.0}",0.0,-0.759851708
mp-3444,"{'Er': 1.0, 'Ta': 1.0, 'O': 4.0}",0.0,-3.7623854675
mp-3447,"{'Th': 1.0, 'Ge': 2.0, 'Cr': 2.0}",0.1057552726666664,-0.2896080420000004
mp-3451,"{'S': 3.0, 'V': 1.0, 'Ba': 1.0}",0.0,-1.7697218434375004
mp-3463,"{'Ca': 1.0, 'Ti': 2.0, 'O': 4.0}",0.012417344464269677,-3.3620603819047616
mp-3472,"{'S': 1.0, 'Pb': 1.0, 'O': 4.0}",0.0,-2.0417201573437502
mp-348,"{'Pd': 1.0, 'Tm': 1.0}",0.0,-0.9536171175000004
mp-3489,"{'Fe': 2.0, 'Si': 2.0, 'Nd': 1.0}",0.0,-0.6235208070000013
mp-3496,"{'S': 3.0, 'N': 2.0, 'O': 2.0}",0.1687114391771427,-0.7543089142067865
mp-3501,"{'Fe': 4.0, 'Er': 1.0, 'Ge': 2.0}",0.025611957857142542,-0.2969674985714284
mp-35078,"{'Mn': 1.0, 'O': 3.0, 'Ba': 1.0}",0.01813676366668027,-2.462459921217861
mp-3515,"{'Co': 2.0, 'Y': 1.0, 'B': 2.0}",0.0,-0.5589682046666666
mp-352,"{'Hf': 1.0, 'O': 2.0}",0.0,-4.039258466666666
mp-3521,"{'F': 4.0, 'Na': 1.0, 'B': 1.0}",0.0,-3.2532320019044447
mp-3526,"{'Er': 1.0, 'In': 1.0, 'Pt': 1.0}",0.0,-1.0091961744444444
mp-3545,"{'Ce': 1.0, 'Si': 2.0, 'Mg': 1.0}",0.0,-0.52697059625
mp-3579,"{'Se': 1.0, 'U': 1.0, 'Ge': 1.0}",0.0,-0.7957444578645827
mp-3601,"{'S': 3.0, 'U': 1.0, 'Ba': 1.0}",0.0,-2.1132426929375
mp-3605,"{'Th': 1.0, 'Ge': 2.0, 'Co': 2.0}",0.0,-0.6131156899999993
mp-3606,"{'Si': 1.0, 'Mn': 1.0, 'N': 2.0}",0.12905495083333207,-0.8190919065348279
mp-361,"{'O': 1.0, 'Cu': 2.0}",0.0,-0.6495685720833334
mp-3611,"{'Hf': 2.0, 'Dy': 2.0, 'O': 7.0}",0.0007984481818166245,-4.033921359431819
mp-3627,"{'S': 8.0, 'Eu': 1.0, 'Mo': 6.0}",0.0018301016666644188,-1.243443358500001
mp-3642,"{'Sc': 1.0, 'O': 2.0, 'Cu': 1.0}",0.0,-2.737268228125
mp-3651,"{'Si': 2.0, 'Rh': 2.0, 'Nd': 1.0}",0.0,-1.092500795
mp-3664,"{'S': 2.0, 'Tl': 1.0, 'Nd': 1.0}",0.0,-1.7859232082812504
mp-3679,"{'S': 1.0, 'Sb': 1.0, 'Ni': 1.0}",0.0,-0.5371282280208339
mp-3682,"{'F': 3.0, 'K': 1.0, 'Cu': 1.0}",0.00413430700000017,-2.377057444714
mp-369,"{'Al': 3.0, 'Tb': 1.0}",0.0022251554166663468,-0.43549193750000015
mp-3707,"{'Ca': 1.0, 'Ge': 2.0, 'O': 5.0}",0.005762026375001561,-2.5243972407812496
mp-3709,"{'Tb': 1.0, 'Ge': 2.0, 'Co': 2.0}",0.0,-0.6134802353333335
mp-3726,"{'Li': 2.0, 'Ga': 1.0, 'Pt': 1.0}",0.0,-0.6643359637499993
mp-3731,"{'Nb': 1.0, 'Li': 1.0, 'O': 3.0}",0.0,-2.91325499575
mp-374,"{'Cr': 1.0, 'B': 2.0}",0.06364532666666811,-0.3404485877777788
mp-376,"{'Pr': 1.0, 'Sn': 3.0}",0.0,-0.4964648974999992
mp-3791,"{'Sc': 1.0, 'Sn': 1.0, 'Co': 2.0}",0.0,-0.3992005299999999
mp-3795,"{'F': 3.0, 'Na': 1.0, 'Zn': 1.0}",0.0,-2.785632413714
mp-3808,"{'K': 2.0, 'O': 4.0, 'U': 1.0}",0.0,-3.0822963828571424
mp-3813,"{'S': 4.0, 'Zr': 1.0, 'Ba': 2.0}",0.000986496964282324,-2.268964728035715
mp-3826,"{'Pd': 2.0, 'Ce': 1.0, 'Si': 2.0}",0.0,-0.9090903379999999
mp-3833,"{'Al': 2.0, 'Si': 2.0, 'Mg': 1.0}",0.038729399999999366,-0.009217753000000072
mp-3861,"{'S': 8.0, 'Al': 1.0, 'Mo': 4.0}",0.02671480358974332,-1.2365937825000002
mp-3862,"{'Al': 2.0, 'Ca': 1.0, 'Ge': 2.0}",0.0,-0.3920484219999999
mp-3871,"{'C': 1.0, 'Sn': 1.0, 'Ti': 2.0}",0.0,-0.7201830080208333
mp-3890,"{'Fe': 15.0, 'Sm': 2.0, 'Cr': 2.0}",0.03955253684210547,0.03955253684210603
mp-3891,"{'Pd': 1.0, 'Eu': 1.0, 'Tl': 2.0}",0.0,-0.4388061612499996
mp-390,"{'Ti': 1.0, 'O': 2.0}",0.0060601741666665996,-3.512433756388889
mp-3915,"{'Hg': 1.0, 'Ba': 1.0, 'O': 2.0}",0.0,-1.970855358125
mp-3923,"{'Th': 2.0, 'Mn': 1.0, 'N': 3.0}",0.0,-1.5353544614198853
mp-3933,"{'P': 1.0, 'Mg': 2.0, 'N': 3.0}",0.0,-1.130977476705873
mp-395,"{'Zr': 1.0, 'Al': 3.0}",0.0,-0.4845405137499999
mp-3950,"{'Er': 1.0, 'In': 1.0, 'Cu': 1.0}",0.0,-0.4196757266666664
mp-3958,"{'Er': 1.0, 'Os': 2.0, 'Si': 2.0}",0.0,-0.7211786479999986
mp-3960,"{'Ca': 1.0, 'O': 4.0, 'U': 1.0}",0.0,-3.7116793049999988
mp-3972,"{'S': 1.0, 'Ce': 2.0, 'O': 2.0}",0.0,-3.467958511312501
mp-3982,"{'K': 1.0, 'O': 2.0, 'Cu': 1.0}",0.0,-1.388226858125
mp-399,"{'Te': 2.0, 'Pt': 1.0}",0.0,-0.4010699600000003
mp-3991,"{'C': 2.0, 'U': 1.0, 'Mo': 1.0}",0.0,-0.2963434018749993
mp-3998,"{'La': 1.0, 'Ta': 1.0, 'O': 4.0}",0.009355977083336242,-3.725765450416666
mp-4002,"{'Zr': 1.0, 'Li': 2.0, 'F': 6.0}",0.0,-3.699977881904444
mp-4004,"{'S': 4.0, 'Sb': 1.0, 'Ag': 5.0}",0.013534364250001651,-0.3656047436249999
mp-4041,"{'Al': 2.0, 'Yb': 1.0, 'Ge': 2.0}",0.0,-0.4343563379999992
mp-4052,"{'Se': 4.0, 'Mn': 3.0, 'Rb': 2.0}",0.0,-0.7174992031681029
mp-4078,"{'S': 1.0, 'La': 2.0, 'O': 6.0}",0.0,-3.2918433862847234
mp-4081,"{'Ta': 1.0, 'Se': 4.0, 'Cu': 3.0}",0.0,-0.5171855980468747
mp-4090,"{'Ce': 1.0, 'Si': 2.0, 'Rh': 2.0}",0.0,-1.0635663860000009
mp-4100,"{'Ir': 1.0, 'Ca': 4.0, 'O': 6.0}",0.022762999090907062,-2.7487477497727277
mp-4105,"{'Ho': 1.0, 'Si': 2.0, 'Cu': 2.0}",0.0,-0.5869449039999999
mp-4122,"{'P': 1.0, 'Ga': 1.0, 'O': 4.0}",0.010556079999998856,-2.59873962968254
mp-4126,"{'K': 1.0, 'O': 3.0, 'U': 1.0}",0.0,-3.3482083517500008
mp-4135,"{'P': 1.0, 'O': 3.0, 'Rb': 1.0}",0.0016187310000006505,-2.696852345869047
mp-4150,"{'Ca': 1.0, 'Sb': 2.0, 'Mn': 2.0}",0.20080687558867005,-0.17710554255172326
mp-4155,"{'Nb': 2.0, 'Ca': 2.0, 'O': 7.0}",0.04155858204545737,-3.272135670795455
mp-4156,"{'Zr': 1.0, 'Li': 2.0, 'O': 3.0}",0.0,-3.0537025272916667
mp-4175,"{'Zn': 1.0, 'P': 2.0, 'Sn': 1.0}",0.0,-0.19156881654761992
mp-4176,"{'La': 1.0, 'Si': 2.0, 'Pt': 2.0}",0.0,-1.0369358215000006
mp-4200,"{'Sc': 1.0, 'P': 1.0, 'O': 4.0}",0.0,-3.3735033580158724
mp-421,"{'Dy': 1.0, 'Ni': 2.0}",0.0,-0.452539556666667
mp-4210,"{'Sm': 2.0, 'O': 4.0, 'Cu': 1.0}",0.006635171964280318,-3.0363236021428577
mp-422,"{'S': 1.0, 'Be': 1.0}",0.0,-1.39765210203125
mp-4236,"{'Zn': 1.0, 'Ba': 1.0, 'O': 2.0}",0.0,-2.3731185197916678
mp-4252,"{'S': 3.0, 'P': 1.0, 'Sn': 1.0}",0.006806571999991462,-0.7442437340565476
mp-4253,"{'V': 1.0, 'C': 2.0, 'Cr': 2.0}",0.08409060647777268,-0.18558737349999888
mp-427,"{'Fe': 1.0, 'As': 1.0}",0.0,-0.1998364837500004
mp-4274,"{'Te': 1.0, 'O': 4.0, 'Sr': 1.0}",0.0,-2.2911679924999993
mp-4276,"{'Pd': 3.0, 'Na': 1.0, 'Si': 2.0}",0.0,-0.625929068333333
mp-4299,"{'Pd': 1.0, 'In': 1.0, 'Ho': 1.0}",0.0,-0.8290212033333333
mp-4300,"{'Yb': 2.0, 'Si': 2.0, 'O': 7.0}",0.0,-3.120836374431818
mp-4305,"{'Er': 1.0, 'Si': 2.0, 'Cu': 2.0}",0.0,-0.5783527900000003
mp-4309,"{'S': 7.0, 'Ba': 1.0, 'Ga': 4.0}",0.0,-1.3585455544531253
mp-4311,"{'Ho': 1.0, 'Sn': 1.0, 'Ag': 1.0}",0.0,-0.5825676466666666
mp-4321,"{'Si': 1.0, 'Mg': 1.0, 'O': 3.0}",0.01758863024999879,-3.2351499132499995
mp-434,"{'Au': 2.0, 'Sr': 1.0}",0.0,-0.7391138249999999
mp-4342,"{'Nb': 1.0, 'K': 1.0, 'O': 3.0}",0.0020652800000018345,-2.87025958275
mp-4344,"{'Ta': 1.0, 'Ho': 1.0, 'O': 4.0}",0.004332463333330594,-3.755503788333333
mp-4353,"{'Al': 4.0, 'Ni': 1.0, 'Tb': 1.0}",0.0,-0.5531756819444441
mp-4366,"{'Na': 2.0, 'C': 2.0, 'Pt': 1.0}",0.05721055199999993,-0.05433232349999954
mp-4383,"{'Fe': 17.0, 'Nd': 2.0, 'N': 3.0}",0.06282465227272738,-0.2487578948699988
mp-4408,"{'Zr': 2.0, 'Sm': 2.0, 'O': 7.0}",0.0,-3.8731068639772728
mp-441,"{'Te': 1.0, 'Rb': 2.0}",0.0,-1.0075053866666666
mp-4437,"{'Te': 2.0, 'Se': 1.0, 'Nd': 1.0}",0.0,-1.143501660898438
mp-4452,"{'S': 4.0, 'Cd': 1.0, 'Ga': 2.0}",0.0,-1.0674103737500005
mp-4469,"{'Tm': 1.0, 'Si': 2.0, 'Ni': 2.0}",0.0,-0.8510702410000001
mp-449,"{'Fe': 5.0, 'Si': 3.0}",0.03265125125000079,-0.3797449293749997
mp-4505,"{'La': 3.0, 'Al': 1.0, 'N': 1.0}",0.0,-0.8467520449760009
mp-451,"{'Zr': 1.0, 'B': 1.0}",0.3673783300000002,-0.3761505133333332
mp-4515,"{'S': 3.0, 'Sb': 1.0, 'Ag': 3.0}",0.002280507499999196,-0.42010619531250015
mp-452,"{'As': 3.0, 'Co': 1.0}",0.0,-0.2986325212500001
mp-4537,"{'Ce': 1.0, 'Si': 2.0, 'Ni': 2.0}",0.0,-0.806165866
mp-4538,"{'S': 2.0, 'Ta': 1.0, 'Sn': 1.0}",0.0,-1.1881441920312508
mp-4558,"{'Li': 4.0, 'Ge': 1.0, 'O': 4.0}",0.0,-2.309556449444444
mp-4559,"{'C': 1.0, 'Ba': 1.0, 'O': 3.0}",0.02184459399999916,-2.6743000165000006
mp-4577,"{'Al': 2.0, 'Y': 3.0, 'Ni': 6.0}",0.0,-0.5549397377272733
mp-4584,"{'Tl': 3.0, 'O': 3.0, 'B': 1.0}",0.0,-1.657803711488096
mp-4590,"{'Mg': 1.0, 'O': 4.0, 'Ga': 2.0}",0.007878335714286422,-2.5460639035714285
mp-4596,"{'Ru': 1.0, 'O': 4.0, 'Sr': 2.0}",0.0,-2.491150528571428
mp-4603,"{'Co': 13.0, 'Nd': 3.0, 'B': 2.0}",0.021439249677264627,-0.14897991351851814
mp-4626,"{'C': 1.0, 'Ca': 1.0, 'O': 3.0}",0.024280725000007664,-2.6795278855000007
mp-463,"{'F': 1.0, 'K': 1.0}",0.0,-2.9560922430949996
mp-4636,"{'Sc': 1.0, 'O': 2.0, 'Cu': 1.0}",0.00030710750000029213,-2.736961120625
mp-4647,"{'Se': 6.0, 'K': 3.0, 'Cu': 8.0}",0.010350222352939031,-0.4609959736213232
mp-4649,"{'Pd': 1.0, 'Se': 2.0, 'O': 5.0}",0.0,-1.0968943073046882
mp-4658,"{'La': 1.0, 'O': 6.0, 'B': 3.0}",0.004292295800018664,-3.207973801
mp-4663,"{'Pd': 2.0, 'Yb': 2.0, 'Cd': 1.0}",0.0,-0.7703290380000002
mp-4673,"{'Hf': 1.0, 'O': 3.0, 'Sr': 1.0}",0.004451785000000541,-3.8267879122499986
mp-4681,"{'Nb': 1.0, 'Na': 1.0, 'O': 3.0}",0.0020371014999973625,-2.84834458525
mp-4682,"{'Zn': 1.0, 'Se': 1.0, 'O': 3.0}",0.06186776974999919,-1.4511997634687503
mp-4690,"{'Ta': 1.0, 'K': 3.0, 'O': 8.0}",0.0,-1.9232016666666667
mp-4691,"{'C': 1.0, 'O': 3.0, 'Ag': 2.0}",0.0,-1.1053453095833337
mp-47,{'C': 1.0},0.16047861624999982,0.16047861624999982
mp-4703,"{'Fe': 4.0, 'Al': 8.0, 'Th': 1.0}",0.0,-0.4018495407692298
mp-4709,"{'Nb': 1.0, 'Pr': 1.0, 'O': 4.0}",0.0,-3.5219986941666668
mp-471,"{'Cd': 1.0, 'As': 2.0}",0.0,-0.08375227166666653
mp-4731,"{'F': 6.0, 'K': 2.0, 'U': 1.0}",0.013621201666667028,-3.6151327946822214
mp-4733,"{'Th': 1.0, 'Ti': 2.0, 'O': 6.0}",0.015777116666667368,-3.792153945648148
mp-4747,"{'Ca': 2.0, 'Sn': 1.0, 'O': 4.0}",0.0,-2.9033214835714283
mp-4748,"{'Nb': 1.0, 'Na': 1.0, 'O': 3.0}",0.0127041069999958,-2.83767757975
mp-4763,"{'Zn': 1.0, 'P': 2.0, 'Si': 1.0}",0.0,-0.3138591840476197
mp-4796,"{'Sc': 1.0, 'Gd': 1.0, 'Ge': 1.0}",0.0,-0.7433977499999997
mp-48,{'C': 1.0},0.0026970362499998397,0.0026970362499998397
mp-480,"{'Er': 1.0, 'Pt': 2.0}",0.02966211000000118,-1.1126726650000005
mp-4805,"{'S': 1.0, 'Gd': 2.0, 'O': 2.0}",0.0,-3.5547963393125004
mp-4808,"{'Nd': 1.0, 'Ag': 1.0, 'Sn': 1.0}",0.0,-0.625943303333333
mp-4809,"{'S': 4.0, 'Hg': 1.0, 'Ga': 2.0}",0.0,-0.9218520551785716
mp-4815,"{'Pr': 1.0, 'Si': 2.0, 'Rh': 2.0}",0.0,-1.0781556759999993
mp-4817,"{'Al': 5.0, 'Ce': 1.0, 'Ni': 2.0}",0.0,-0.57757712125
mp-4820,"{'Zr': 1.0, 'Si': 1.0, 'O': 4.0}",0.0,-3.576595274999999
mp-4828,"{'Hf': 1.0, 'Ni': 2.0, 'Sn': 1.0}",0.04623815342857274,-0.4921798412499996
mp-4852,"{'Se': 4.0, 'Ni': 1.0, 'Rh': 2.0}",0.00950120500000029,-0.3406844806250007
mp-4860,"{'Gd': 2.0, 'O': 4.0, 'Cu': 1.0}",0.02461962303571319,-3.0378140707142864
mp-4867,"{'Al': 4.0, 'Ca': 1.0, 'O': 7.0}",0.0,-3.4797437365624995
mp-4875,"{'Ta': 1.0, 'Gd': 1.0, 'O': 4.0}",0.0,-3.709713035
mp-4901,"{'Y': 2.0, 'Mg': 1.0, 'Cu': 2.0}",0.0,-0.2456792639999996
mp-4906,"{'S': 1.0, 'Te': 2.0, 'O': 7.0}",0.0,-1.72486299878125
mp-4911,"{'Th': 1.0, 'Ge': 2.0, 'Cu': 2.0}",0.0,-0.481643184
mp-4917,"{'La': 1.0, 'As': 1.0, 'O': 4.0}",0.005786054583333034,-2.8536758100000004
mp-4924,"{'Pr': 1.0, 'Ge': 2.0, 'Cu': 2.0}",0.0,-0.5361491479999998
mp-4929,"{'F': 4.0, 'K': 1.0, 'B': 1.0}",0.0,-3.3254012210711106
mp-493,"{'Co': 2.0, 'B': 1.0}",0.02716568833333266,-0.240537365555556
mp-4930,"{'Al': 2.0, 'Ti': 1.0, 'O': 5.0}",0.013201302187518138,-3.4575814672395824
mp-4953,"{'Cd': 1.0, 'As': 2.0, 'Ge': 1.0}",0.0,-0.09188746375
mp-4957,"{'Nb': 1.0, 'Ca': 1.0, 'O': 3.0}",0.059182870562505485,-3.17148273625
mp-4967,"{'S': 1.0, 'Mg': 1.0, 'O': 4.0}",0.0010660004166664905,-2.535104280260416
mp-4973,"{'S': 1.0, 'F': 1.0, 'Ce': 1.0}",0.0,-3.2894352134175
mp-4974,"{'La': 2.0, 'Zr': 2.0, 'O': 7.0}",0.0,-3.92845113625
mp-4985,"{'Dy': 1.0, 'Si': 2.0, 'Mn': 2.0}",0.0,-0.6283330405517233
mp-4992,"{'Sc': 1.0, 'C': 2.0, 'Cr': 1.0}",0.0,-0.34523747562499985
mp-5015,"{'Al': 1.0, 'U': 1.0, 'Rh': 1.0}",0.16933091166666614,-0.5604777083333343
mp-502,"{'S': 5.0, 'As': 4.0}",0.003168662916671394,-0.4971522083680561
mp-5025,"{'S': 1.0, 'Zr': 2.0, 'C': 1.0}",0.0,-1.5066878257031249
mp-5038,"{'S': 2.0, 'Cs': 1.0, 'Ga': 1.0}",0.0,-1.39664178828125
mp-504506,"{'In': 1.0, 'Rb': 1.0, 'O': 8.0, 'Mo': 2.0}",0.0,-2.1550351175
mp-504554,"{'Ta': 4.0, 'Ba': 5.0, 'O': 15.0}",0.0,-3.4581012820312487
mp-504616,"{'Co': 7.0, 'Ce': 2.0, 'B': 3.0}",0.0007664853124973448,-0.40630155458333306
mp-504644,"{'F': 4.0, 'K': 1.0, 'Ce': 1.0}",0.0,-3.9234317207933342
mp-504687,"{'Te': 1.0, 'U': 1.0, 'Sn': 1.0}",0.0,-0.4144485799999996
mp-504701,"{'F': 4.0, 'Cs': 1.0, 'Ti': 1.0}",0.0,-3.5076211631544445
mp-504723,"{'W': 1.0, 'Ni': 1.0, 'O': 6.0, 'Ba': 2.0}",0.0,-2.50927329675
mp-504752,"{'Fe': 3.0, 'O': 5.0, 'B': 1.0}",0.0010321272222224565,-2.1222421169907406
mp-504769,"{'N': 2.0, 'O': 5.0}",0.0,-0.7291607272871425
mp-504777,"{'O': 7.0, 'Ag': 2.0, 'Mo': 2.0}",0.0,-1.5835924007954545
mp-504790,"{'Li': 1.0, 'Y': 1.0, 'Sn': 1.0}",0.0,-0.6768312187499994
mp-504818,"{'P': 1.0, 'O': 5.0, 'Mo': 1.0}",0.012966285714291814,-2.407310700620748
mp-504820,"{'V': 1.0, 'Cl': 3.0, 'O': 1.0}",0.05015633021428556,-1.6128875572060004
mp-504821,"{'Fe': 1.0, 'Tl': 1.0, 'Br': 3.0}",0.06865796400000068,-0.5903500660000006
mp-504825,"{'Se': 1.0, 'Cl': 1.0}",0.022605319121093537,-0.4892882246768751
mp-504835,"{'Nb': 1.0, 'As': 2.0, 'Ni': 1.0}",0.0,-0.4847378743749999
mp-504858,"{'Cu': 2.0, 'O': 3.0, 'Co': 1.0}",0.08595963250000603,-1.0090639447916676
mp-505000,"{'Cl': 4.0, 'O': 1.0, 'Mo': 1.0}",0.017524256287393847,-1.3231346748816672
mp-505061,"{'La': 1.0, 'W': 2.0, 'O': 8.0, 'Cu': 1.0}",0.01878984864582556,-2.397107711041665
mp-505062,"{'W': 2.0, 'Sm': 1.0, 'O': 8.0, 'Cu': 1.0}",0.03129380760415934,-2.3695664570833324
mp-505090,"{'Na': 1.0, 'O': 2.0, 'Cu': 2.0}",0.0,-1.1313122334999997
mp-505131,"{'V': 1.0, 'Li': 1.0, 'O': 4.0, 'Cu': 1.0}",0.04729861642857003,-1.9682581421428569
mp-505162,"{'W': 2.0, 'O': 8.0, 'Lu': 1.0, 'Cu': 1.0}",0.032805783541670415,-2.3984851870833324
mp-505166,"{'Er': 1.0, 'W': 2.0, 'O': 8.0, 'Cu': 1.0}",0.03522880218749158,-2.389591831666666
mp-505190,"{'W': 2.0, 'Tb': 1.0, 'O': 8.0, 'Cu': 1.0}",0.04059669854165904,-2.3760948663888874
mp-505198,"{'Cs': 1.0, 'Se': 3.0, 'Cu': 4.0}",0.0037357221875038422,-0.3668752382226561
mp-505200,"{'P': 2.0, 'O': 7.0, 'Cu': 1.0, 'Co': 1.0}",0.014095171818171437,-2.1474479518127705
mp-505213,"{'Na': 16.0, 'Ba': 6.0, 'N': 1.0}",0.015331410652174028,-0.06670038662521759
mp-505229,"{'Fe': 1.0, 'Al': 3.0, 'Si': 2.0}",0.0,-0.2526081037499998
